,open,high,low,close,volume,Year,Month,Weekday,Day,rsi,sma_50,sma_200,macd,volatility
2012-04-12,4.86,4.92,4.78,4.92,425.0,2012,4,3,12,50.49259883690997,4.9432,4.7746,-0.03816371811059316,0.13999999999999968
2012-04-13,4.87,4.93,4.73,4.93,756.0,2012,4,4,13,50.88131751811154,4.9516,4.75815,-0.03026316760940162,0.1999999999999993
2012-04-14,4.88,4.95,4.81,4.93,1102.0,2012,4,5,14,50.88131751811154,4.9458,4.7384,-0.023728398212634616,0.14000000000000057
2012-04-15,4.94,5.01,4.94,4.96,544.0,2012,4,6,15,52.18748097834461,4.946000000000001,4.71875,-0.015944993150066367,0.0699999999999994
2012-04-16,4.96,4.99,4.92,4.99,114.0,2012,4,0,16,53.51859349029035,4.9458,4.7037,-0.007272012053752164,0.07000000000000028
2012-04-17,4.93,4.98,4.93,4.98,487.0,2012,4,1,17,52.98902456389313,4.9458,4.6861,-0.0011917902597300412,0.05000000000000071
2012-04-18,4.99,4.99,4.95,4.98,282.0,2012,4,2,18,52.98902456389313,4.944599999999999,4.6739999999999995,0.0035854979294294154,0.040000000000000036
2012-04-19,4.98,5.18,4.98,5.16,839.0,2012,4,3,19,61.037390439739376,4.9502,4.66995,0.021646501520030448,0.1999999999999993
2012-04-20,5.17,5.18,5.06,5.13,562.0,2012,4,4,20,59.217716652061455,4.952999999999999,4.667949999999999,0.033157014287367836,0.1200000000000001
2012-04-21,5.15,5.38,5.09,5.38,372.0,2012,4,5,21,67.82583616002469,4.9605999999999995,4.6692,0.06174038452630892,0.29000000000000004
2012-04-22,5.4,5.43,5.19,5.24,301.0,2012,4,6,22,60.166921171989785,4.9696,4.67115,0.07226307762489448,0.23999999999999932
2012-04-23,5.24,5.25,5.17,5.17,139.0,2012,4,0,23,56.71826634825758,4.98,4.672650000000001,0.07409979640441477,0.08000000000000007
2012-04-24,5.2,5.25,5.0,5.0,947.0,2012,4,1,24,49.324137653203664,4.9838,4.67305,0.0611331254037033,0.25
2012-04-25,4.99,5.15,4.98,5.08,1975.0,2012,4,2,25,52.464690680606374,4.9842,4.67395,0.05665914527034044,0.16999999999999993
2012-04-26,5.12,5.14,4.86,5.14,1634.0,2012,4,3,26,54.73066530268555,4.9874,4.67135,0.05729452670123347,0.27999999999999936
2012-04-27,5.1,5.12,4.86,4.98,762.0,2012,4,4,27,48.1404142910228,4.9883999999999995,4.667949999999999,0.04437587082286054,0.2599999999999998
2012-04-28,5.03,5.08,4.99,5.04,718.0,2012,4,5,28,50.545301638430516,4.989,4.66455,0.03853503364381705,0.08999999999999986
2012-04-29,5.07,5.07,4.85,4.91,205.0,2012,4,6,29,45.61011432751741,4.9886,4.6605,0.02314936310589122,0.22000000000000064
2012-04-30,4.92,4.96,4.81,4.91,62.0,2012,4,0,30,45.61011432751741,4.988,4.65665,0.010831252421123594,0.15000000000000036
2012-05-01,4.92,5.02,4.87,5.0,490.0,2012,5,1,1,49.56406669894299,4.988,4.6514,0.00823636510489667,0.14999999999999947
2012-05-02,4.94,5.04,4.86,4.97,831.0,2012,5,2,2,48.30352973942076,4.9876000000000005,4.65225,0.00371630962802616,0.17999999999999972
2012-05-03,5.01,5.15,5.01,5.06,495.0,2012,5,3,3,52.228726303644926,4.9828,4.65295,0.007312091694545941,0.14000000000000057
2012-05-04,5.06,5.13,5.05,5.1,645.0,2012,5,4,4,53.90392613593109,4.9794,4.65435,0.013236854376923901,0.08000000000000007
2012-05-05,5.1,5.15,5.07,5.07,776.0,2012,5,5,5,52.419233970073904,4.973,4.6556,0.015334752724918133,0.08000000000000007
2012-05-06,5.09,5.11,5.04,5.04,415.0,2012,5,6,6,50.90916536402536,4.9686,4.6564499999999995,0.014410487866795663,0.07000000000000028
2012-05-07,5.06,5.1,5.02,5.08,1234.0,2012,5,0,7,52.85913123657377,4.9618,4.65695,0.016713009839870452,0.08000000000000007
2012-05-08,5.05,5.08,4.97,5.05,874.0,2012,5,1,8,51.21597820151691,4.9578,4.6575999999999995,0.015933356002935106,0.11000000000000032
2012-05-09,5.06,5.08,4.99,5.02,640.0,2012,5,2,9,49.55697411155235,4.961600000000001,4.6587,0.01274777700245533,0.08999999999999986
2012-05-10,5.02,5.08,5.01,5.02,350.0,2012,5,3,10,49.55697411155235,4.9662,4.66075,0.010106679187236622,0.07000000000000028
2012-05-11,5.02,5.04,4.87,4.87,907.0,2012,5,4,11,41.720345702430976,4.9644,4.66515,-0.0040435447897841925,0.16999999999999993
2012-05-12,4.97,4.97,4.87,4.95,413.0,2012,5,5,12,46.57289060101963,4.965199999999999,4.67045,-0.00870205594226725,0.09999999999999964
2012-05-13,4.95,4.97,4.91,4.91,219.0,2012,5,6,13,44.57444105109513,4.9677999999999995,4.67245,-0.015443601079486058,0.05999999999999961
2012-05-14,4.95,4.95,4.94,4.94,395.0,2012,5,0,14,46.43104436669611,4.97,4.67665,-0.018156280590647,0.009999999999999787
2012-05-15,4.93,4.99,4.88,4.93,718.0,2012,5,1,15,45.87936107634534,4.9778,4.681649999999999,-0.0208724109131726,0.11000000000000032
2012-05-16,4.95,5.01,4.9,4.95,601.0,2012,5,2,16,47.22982986410227,4.9822,4.68655,-0.021167129417564823,0.10999999999999943
2012-05-17,5.0,5.04,4.98,5.04,178.0,2012,5,3,17,52.9226895145384,4.9862,4.6915,-0.013977326201148443,0.05999999999999961
2012-05-18,5.02,5.03,5.01,5.02,611.0,2012,5,4,18,51.59074554409328,4.988,4.697,-0.009780445319896636,0.020000000000000462
2012-05-19,5.03,5.07,5.03,5.07,912.0,2012,5,5,19,54.662763739204394,4.9925999999999995,4.71115,-0.002392228728376189,0.040000000000000036
2012-05-20,5.08,5.08,5.05,5.07,168.0,2012,5,6,20,54.662763739204394,4.9964,4.72515,0.003423521920003836,0.03000000000000025
2012-05-21,5.03,5.08,5.03,5.03,26.0,2012,5,0,21,51.62327660392197,4.9990000000000006,4.7357,0.0047501240300462655,0.04999999999999982
2012-05-22,5.04,5.09,5.01,5.08,354.0,2012,5,1,22,54.99220049948495,5.0028,4.7475,0.009723956178597781,0.08000000000000007
2012-05-23,5.05,5.07,5.0,5.03,678.0,2012,5,2,23,51.15571473740274,5.0026,4.7592,0.009521414914031467,0.07000000000000028
2012-05-24,5.02,5.1,5.02,5.1,558.0,2012,5,3,24,55.804342880976954,5.0047999999999995,4.7637,0.014838268169268254,0.08000000000000007
2012-05-25,5.08,5.12,5.04,5.12,904.0,2012,5,4,25,57.061739065256326,5.007,4.76955,0.0204302384613273,0.08000000000000007
2012-05-26,5.09,5.1,5.08,5.08,274.0,2012,5,5,26,53.76698569316329,5.0086,4.77745,0.02138770534586154,0.019999999999999574
2012-05-27,5.08,5.09,5.06,5.07,388.0,2012,5,6,27,52.94394949724882,5.0102,4.7863,0.02109640213179631,0.03000000000000025
2012-05-28,5.08,5.08,5.0,5.07,913.0,2012,5,0,28,52.94394949724882,5.0176,4.795,0.020627758278819464,0.08000000000000007
2012-05-29,5.08,5.08,5.07,5.07,180.0,2012,5,1,29,52.94394949724882,5.0238,4.802600000000001,0.020025513000517137,0.009999999999999787
2012-05-30,5.07,5.12,4.95,5.11,1341.0,2012,5,2,30,56.2868924724823,5.031000000000001,4.81315,0.022516340625772457,0.16999999999999993
2012-05-31,5.07,5.14,5.07,5.14,748.0,2012,5,3,31,58.65903124036893,5.0378,4.8241000000000005,0.026604409669767293,0.0699999999999994
2012-06-01,5.14,5.17,5.1,5.17,1102.0,2012,6,4,1,60.94161823958133,5.042800000000001,4.83455,0.03189729100429606,0.07000000000000028
2012-06-02,5.17,5.24,5.16,5.22,473.0,2012,6,5,2,64.46335246331347,5.0486,4.84415,0.03966923745152684,0.08000000000000007
2012-06-03,5.2,5.21,5.17,5.19,192.0,2012,6,6,3,60.91441502515113,5.0538,4.853599999999999,0.04291313580817224,0.040000000000000036
2012-06-04,5.19,5.2,5.19,5.19,14.0,2012,6,0,4,60.91441502515113,5.0584,4.86305,0.0449656130299525,0.009999999999999787
2012-06-05,5.18,5.24,5.14,5.22,1359.0,2012,6,1,5,63.26021731479672,5.063,4.8724,0.048454412983996775,0.10000000000000053
2012-06-06,5.22,5.49,5.22,5.37,929.0,2012,6,2,6,72.23348856440532,5.0708,4.8825,0.06260142818464232,0.27000000000000046
2012-06-07,5.39,5.49,5.37,5.41,770.0,2012,6,3,7,74.05339150779855,5.0794,4.897200000000001,0.07616274860469563,0.1200000000000001
2012-06-08,5.41,5.53,5.4,5.53,1412.0,2012,6,4,8,78.58757164069479,5.0868,4.91235,0.09549241276736176,0.1299999999999999
2012-06-09,5.48,5.63,5.46,5.61,1397.0,2012,6,5,9,80.97454048332753,5.0964,4.9254,0.11593027029916758,0.16999999999999993
2012-06-10,5.6,5.62,5.47,5.48,353.0,2012,6,6,10,67.7564296482202,5.0984,4.93785,0.12025132368962321,0.15000000000000036
2012-06-11,5.54,5.54,5.42,5.42,270.0,2012,6,0,11,62.67151495440062,5.102,4.95245,0.11748005413867357,0.1200000000000001
2012-06-12,5.48,5.57,5.4,5.52,667.0,2012,6,1,12,67.1027625847021,5.109,4.967899999999999,0.12194723549746112,0.16999999999999993
2012-06-13,5.57,5.9,5.53,5.71,9330.0,2012,6,2,13,73.53182851679934,5.1232,4.9845999999999995,0.13921414698371848,0.3700000000000001
2012-06-14,5.77,6.0,5.71,5.86,1690.0,2012,6,3,14,77.30302210422258,5.1388,5.00265,0.16312167994892057,0.29000000000000004
2012-06-15,5.86,5.91,5.79,5.9,3236.0,2012,6,4,15,78.19521766563315,5.154,5.0192000000000005,0.18318459973705536,0.1200000000000001
2012-06-16,5.88,6.42,5.56,6.42,2041.0,2012,6,5,16,85.93535692672387,5.182799999999999,5.0363,0.23829731923218045,0.8600000000000003
2012-06-17,6.41,6.52,6.12,6.41,1010.0,2012,6,6,17,85.3082101582341,5.2101999999999995,5.054600000000001,0.2779634405547746,0.39999999999999947
2012-06-18,6.41,6.47,6.13,6.19,424.0,2012,6,0,18,72.73248360191342,5.2358,5.0717,0.2883233539493455,0.33999999999999986
2012-06-19,6.13,6.34,5.98,6.06,2483.0,2012,6,1,19,66.49464305087619,5.2588,5.0887,0.2827839886151837,0.35999999999999943
2012-06-20,6.13,6.49,6.13,6.46,1389.0,2012,6,2,20,73.90932449740905,5.287999999999999,5.107399999999999,0.30713025237200764,0.3600000000000003
2012-06-21,6.4,6.65,6.26,6.64,2075.0,2012,6,3,21,76.43639405938832,5.3214,5.12465,0.3370638749464758,0.39000000000000057
2012-06-22,6.66,6.69,6.64,6.64,480.0,2012,6,4,22,76.43639405938832,5.353000000000001,5.140750000000001,0.35667495958520146,0.05000000000000071
2012-06-23,6.64,6.67,6.48,6.59,963.0,2012,6,5,23,74.12350559518137,5.3828,5.1585,0.363986493594628,0.1899999999999995
2012-06-24,6.6,6.61,6.33,6.45,1137.0,2012,6,6,24,67.92578648253854,5.410399999999999,5.1761,0.3543988180339843,0.28000000000000025
2012-06-25,6.35,6.45,6.35,6.4,599.0,2012,6,0,25,65.80942104152932,5.4376,5.19345,0.3388597694547455,0.10000000000000053
2012-06-26,6.35,6.35,6.11,6.26,1956.0,2012,6,1,26,60.157590483734744,5.4612,5.20985,0.31165556023221086,0.23999999999999932
2012-06-27,6.26,6.46,6.17,6.41,2273.0,2012,6,2,27,63.74978282512235,5.4883999999999995,5.2254,0.29875590274752106,0.29000000000000004
2012-06-28,6.41,6.68,6.34,6.49,11231.0,2012,6,3,28,65.53454914930543,5.517799999999999,5.24135,0.29162647420256427,0.33999999999999986
2012-06-29,6.49,6.54,5.99,6.5,4266.0,2012,6,4,29,65.76147319426727,5.5474,5.2578499999999995,0.283515081761899,0.5499999999999998
2012-06-30,6.5,6.63,6.49,6.52,8127.0,2012,6,5,30,66.24022538029519,5.580400000000001,5.2741,0.2755245027071105,0.13999999999999968
2012-07-01,6.58,6.61,6.5,6.61,828.0,2012,7,6,1,68.38270920099662,5.6136,5.289750000000001,0.27330368432849284,0.11000000000000032
2012-07-02,6.6,6.62,6.52,6.52,332.0,2012,7,0,2,64.00811537255966,5.6458,5.304550000000001,0.26126966782868166,0.10000000000000053
2012-07-03,6.55,6.64,6.52,6.61,1792.0,2012,7,1,3,66.32789326815947,5.6792,5.32025,0.25604336239061176,0.1200000000000001
2012-07-04,6.61,6.66,6.4,6.44,1936.0,2012,7,2,4,58.63969435438554,5.7094000000000005,5.3351999999999995,0.23546955200590514,0.2599999999999998
2012-07-05,6.44,6.55,6.36,6.44,2014.0,2012,7,3,5,58.63969435438554,5.7392,5.3502,0.21666705609759163,0.1899999999999995
2012-07-06,6.52,6.66,6.52,6.6,1406.0,2012,7,4,6,63.28498171300975,5.7703999999999995,5.3656999999999995,0.2122301484076301,0.14000000000000057
2012-07-07,6.59,6.6,6.39,6.59,1662.0,2012,7,5,7,62.810167731156724,5.801800000000001,5.3794,0.2055376406914764,0.20999999999999996
2012-07-08,6.6,6.79,6.56,6.79,1408.0,2012,7,6,8,67.98392047035601,5.8362,5.390600000000001,0.2139063296239323,0.23000000000000043
2012-07-09,6.8,6.8,6.45,6.73,830.0,2012,7,0,9,65.05976874530607,5.869400000000001,5.40235,0.21323899098555454,0.34999999999999964
2012-07-10,6.77,6.99,6.55,6.94,1751.0,2012,7,1,10,69.93415402277584,5.9075999999999995,5.4162,0.22703821010379865,0.4400000000000004
2012-07-11,6.95,7.13,6.95,7.08,1495.0,2012,7,2,11,72.67134878668452,5.9475999999999996,5.4305,0.24643032525223774,0.17999999999999972
2012-07-12,7.08,7.15,7.04,7.14,751.0,2012,7,3,12,73.77335223588123,5.989799999999999,5.44455,0.2636015798528417,0.11000000000000032
2012-07-13,7.15,7.59,7.1,7.59,2325.0,2012,7,4,13,80.21667613467076,6.0396,5.46115,0.30994827129373803,0.4900000000000002
2012-07-14,7.6,7.69,7.46,7.59,1204.0,2012,7,5,14,80.21667613467076,6.0889999999999995,5.47745,0.34272760765006716,0.23000000000000043
2012-07-15,7.58,7.58,7.44,7.55,717.0,2012,7,6,15,78.23521167920025,6.138400000000001,5.49375,0.36131281297026696,0.13999999999999968
2012-07-16,7.55,7.57,7.4,7.57,322.0,2012,7,0,16,78.52089993823414,6.188400000000001,5.5100999999999996,0.3733517879308774,0.16999999999999993
2012-07-17,7.57,8.3,7.14,8.3,3680.0,2012,7,1,17,85.8313483366283,6.252999999999999,5.529100000000001,0.436762930274023,1.160000000000001
2012-07-18,8.3,8.8,7.7,8.55,3658.0,2012,7,2,18,87.41151609305197,6.3225999999999996,5.550800000000001,0.5014096893146753,1.1000000000000005
2012-07-19,8.5,9.15,8.36,9.0,2613.0,2012,7,3,19,89.64922982366085,6.400399999999999,5.5729,0.582242224867155,0.7900000000000009
2012-07-20,9.06,9.2,8.76,8.76,2512.0,2012,7,4,20,81.34420164911577,6.472799999999999,5.5916999999999994,0.6197920208143444,0.4399999999999995
2012-07-21,8.76,8.76,7.93,8.44,1378.0,2012,7,5,21,71.7941246737808,6.538200000000001,5.6089,0.6166211541540019,0.8300000000000001
2012-07-22,8.52,8.91,8.2,8.74,2380.0,2012,7,6,22,74.78313443844351,6.6086,5.62615,0.6310414591448561,0.7100000000000009
2012-07-23,8.74,8.8,8.3,8.42,1483.0,2012,7,0,23,66.66761907679407,6.6732000000000005,5.6404,0.6096209977086886,0.5
2012-07-24,8.42,8.88,8.1,8.59,2585.0,2012,7,1,24,68.61612880830826,6.7412,5.6501,0.5994525906266919,0.7800000000000011
2012-07-25,8.59,8.8,8.25,8.61,1298.0,2012,7,2,25,68.84685869113802,6.809,5.663149999999999,0.5862499629627154,0.5500000000000007
2012-07-26,8.59,8.64,8.24,8.64,1795.0,2012,7,3,26,69.21249371421573,6.8744,5.67235,0.5716182750440701,0.40000000000000036
2012-07-27,8.64,8.83,8.45,8.75,837.0,2012,7,4,27,70.57613990751321,6.9412,5.6811,0.5624154622867952,0.3800000000000008
2012-07-28,8.76,8.91,8.76,8.83,687.0,2012,7,5,28,71.56264290176122,7.007199999999999,5.69375,0.5551777547158601,0.15000000000000036
2012-07-29,8.83,9.0,8.78,8.88,1498.0,2012,7,6,29,72.19021141943215,7.0725999999999996,5.702449999999999,0.5471689780752058,0.22000000000000064
2012-07-30,8.79,8.79,8.7,8.71,590.0,2012,7,0,30,66.79303406680285,7.1372,5.710999999999999,0.5210974980510414,0.08999999999999986
2012-07-31,8.7,9.0,8.54,9.0,2423.0,2012,7,1,31,70.80315978966263,7.2088,5.723449999999999,0.5178665949204184,0.46000000000000085
2012-08-01,9.0,9.28,8.92,9.28,1324.0,2012,8,2,1,74.06031335107747,7.284,5.73685,0.5317698292776747,0.35999999999999943
2012-08-02,9.28,9.5,8.9,9.45,2419.0,2012,8,3,2,75.82377660545788,7.3588,5.7526,0.550163875235322,0.5999999999999996
2012-08-03,9.45,10.52,9.4,10.44,2209.0,2012,8,4,3,83.0503612296304,7.450399999999999,5.76905,0.6372798499857826,1.1199999999999992
2012-08-04,10.4,12.0,10.1,10.79,2419.0,2012,8,5,4,84.78222355824255,7.5482,5.7875,0.7261908860439998,1.9000000000000004
2012-08-05,10.96,11.2,10.5,10.51,635.0,2012,8,6,5,77.92273441485487,7.63,5.81005,0.7652386677301362,0.6999999999999993
2012-08-06,10.93,10.93,10.29,10.71,1906.0,2012,8,0,6,79.21623839828565,7.716,5.828099999999999,0.8030654064559677,0.6400000000000006
2012-08-07,10.71,10.99,10.43,10.84,2070.0,2012,8,1,7,80.03505863485984,7.809,5.8512,0.8339203680621772,0.5600000000000005
2012-08-08,10.86,10.87,10.72,10.75,1039.0,2012,8,2,8,77.75127081792411,7.9028,5.8702,0.841411630083428,0.14999999999999858
2012-08-09,10.75,11.04,10.7,10.99,2746.0,2012,8,3,9,79.43638152353157,7.9934,5.8913,0.8568374150848808,0.33999999999999986
2012-08-10,11.0,12.49,10.79,11.0,2432.0,2012,8,4,10,79.50603178130055,8.0806,5.91235,0.8599563359255082,1.700000000000001
2012-08-11,11.0,11.5,10.9,11.32,2554.0,2012,8,5,11,81.64812468280957,8.174199999999999,5.93635,0.8781269281975046,0.5999999999999996
2012-08-12,11.32,11.4,11.25,11.38,358.0,2012,8,6,12,82.02744663834154,8.27,5.9605,0.8871423275194683,0.15000000000000036
2012-08-13,11.4,11.69,11.34,11.49,838.0,2012,8,0,13,82.73212750875426,8.370800000000001,5.9864,0.8928707192672221,0.34999999999999964
2012-08-14,11.42,11.98,11.4,11.89,3499.0,2012,8,1,14,85.03059895830252,8.480599999999999,6.018350000000001,0.9190924424967477,0.5800000000000001
2012-08-15,11.9,12.3,11.81,12.25,1925.0,2012,8,2,15,86.74114055583625,8.6004,6.0502,0.957880488417354,0.4900000000000002
2012-08-16,12.13,13.2,12.13,13.01,1592.0,2012,8,3,16,89.47535436952083,8.7324,6.090700000000001,1.0379807467492537,1.0699999999999985
2012-08-17,13.14,13.5,12.75,13.42,1529.0,2012,8,4,17,90.60137321362764,8.871,6.1303,1.1216150716902096,0.75
2012-08-18,13.49,16.41,11.5,12.5,4868.0,2012,8,5,18,71.98929900862164,8.991,6.1649,1.100968288419562,4.91
2012-08-19,12.64,12.99,11.11,11.54,2511.0,2012,8,6,19,58.487512533719894,9.0914,6.1961,0.9956641899776635,1.8800000000000008
2012-08-20,11.86,11.86,7.1,8.06,5427.0,2012,8,0,20,33.765324247457514,9.1204,6.207000000000001,0.6242075408852621,4.76
2012-08-21,8.09,10.33,7.86,10.05,3382.0,2012,8,1,21,47.44551264633409,9.191,6.22585,0.48481321420733714,2.4699999999999998
2012-08-22,9.79,10.51,9.53,10.18,3384.0,2012,8,2,22,48.19822025151716,9.2624,6.2452499999999995,0.3804465683575966,0.9800000000000004
2012-08-23,9.99,10.71,9.75,9.96,8193.0,2012,8,3,23,46.97213460411037,9.332799999999999,6.265350000000001,0.27679239775329734,0.9600000000000009
2012-08-24,9.96,10.19,9.78,10.02,2710.0,2012,8,4,24,47.36538980101002,9.404399999999999,6.28745,0.1972138606957614,0.41000000000000014
2012-08-25,10.03,10.51,9.83,10.37,4170.0,2012,8,5,25,49.7083643098987,9.479800000000001,6.3113,0.16053878054303894,0.6799999999999997
2012-08-26,10.45,10.58,10.14,10.57,581.0,2012,8,6,26,51.04928119867,9.5594,6.335699999999999,0.14592965756819254,0.4399999999999995
2012-08-27,10.57,10.62,10.2,10.31,1412.0,2012,8,0,27,49.21228741253753,9.6298,6.357900000000001,0.11208000671817864,0.41999999999999993
2012-08-28,10.31,11.93,10.31,10.78,4283.0,2012,8,1,28,52.5372026639029,9.7108,6.38235,0.12177523745713259,1.6199999999999992
2012-08-29,10.9,11.21,10.63,11.0,2970.0,2012,8,2,29,54.053498294819065,9.792,6.4079500000000005,0.14553332151235843,0.5800000000000001
2012-08-30,11.0,11.05,10.49,10.78,4768.0,2012,8,3,30,52.25566821771268,9.866,6.43435,0.1449388480910958,0.5600000000000005
2012-08-31,10.81,10.91,10.51,10.65,1513.0,2012,8,4,31,51.172571031048285,9.9362,6.45925,0.13245099742667676,0.40000000000000036
2012-09-01,10.65,10.8,9.69,10.16,2915.0,2012,9,5,1,47.20133487328724,9.9876,6.4811000000000005,0.08206933667903726,1.1100000000000012
2012-09-02,10.2,10.2,9.85,9.91,665.0,2012,9,6,2,45.270980732475344,10.034,6.5062,0.02171824251289145,0.34999999999999964
2012-09-03,10.07,10.18,9.49,10.18,1340.0,2012,9,0,3,47.75598803777078,10.086599999999999,6.533649999999999,-0.004274418073269004,0.6899999999999995
2012-09-04,10.17,10.55,9.95,10.55,1166.0,2012,9,1,4,51.03694939737082,10.1462,6.5638499999999995,0.004925342642112085,0.6000000000000014
2012-09-05,10.36,10.5,10.14,10.36,2649.0,2012,9,2,5,49.323943160037224,10.1874,6.5923,-0.0030796920411884088,0.35999999999999943
2012-09-06,10.38,10.99,10.12,10.99,1870.0,2012,9,3,6,54.74754738989862,10.2362,6.6261,0.04094006360057101,0.870000000000001
2012-09-07,10.9,11.15,10.68,11.02,3296.0,2012,9,4,7,54.994557993060965,10.2766,6.659299999999999,0.07735508510222822,0.47000000000000064
2012-09-08,11.03,11.1,10.83,11.03,1351.0,2012,9,5,8,55.08257199791644,10.322000000000001,6.6922500000000005,0.10580155396988289,0.2699999999999996
2012-09-09,10.98,11.11,10.3,10.97,1355.0,2012,9,6,9,54.39521339882716,10.3726,6.7242,0.12209663295200635,0.8099999999999987
2012-09-10,10.97,11.04,10.84,10.98,1216.0,2012,9,0,10,54.497129168842115,10.4174,6.75655,0.1342697389015104,0.1999999999999993
2012-09-11,10.85,11.08,10.74,10.95,2492.0,2012,9,1,11,54.10648064595723,10.468000000000002,6.7852,0.13988377075480685,0.33999999999999986
2012-09-12,10.95,11.04,10.38,11.04,4794.0,2012,9,2,12,55.145268261632175,10.517000000000001,6.81565,0.1498675988933762,0.6599999999999984
2012-09-13,11.04,11.14,10.75,11.14,2414.0,2012,9,3,13,56.32809122801865,10.5676,6.84635,0.16395900157865384,0.39000000000000057
2012-09-14,11.17,11.42,10.98,11.3,2138.0,2012,9,4,14,58.226195977139994,10.6208,6.877950000000001,0.18589432845084097,0.4399999999999995
2012-09-15,11.26,11.7,11.05,11.5,2127.0,2012,9,5,15,60.53518952624292,10.675799999999999,6.91025,0.2169160879267622,0.6499999999999986
2012-09-16,11.6,11.65,11.35,11.63,594.0,2012,9,6,16,62.00526670248219,10.731799999999998,6.944,0.24911927739733386,0.3000000000000007
2012-09-17,11.63,11.8,11.53,11.75,1287.0,2012,9,0,17,63.36196977093776,10.7892,6.977799999999999,0.2810833799466739,0.27000000000000135
2012-09-18,11.75,11.88,11.58,11.85,689.0,2012,9,1,18,64.49959230210345,10.852,7.01205,0.3109004588107247,0.3000000000000007
2012-09-19,11.85,12.28,11.67,11.91,3735.0,2012,9,2,19,65.19783793334702,10.9102,7.04765,0.3355047176493873,0.6099999999999994
2012-09-20,11.9,12.5,11.9,12.32,1251.0,2012,9,3,20,69.59822709876583,10.970999999999998,7.086,0.38366469574065576,0.5999999999999996
2012-09-21,12.44,12.66,12.28,12.28,767.0,2012,9,4,21,68.6857700071489,11.0276,7.12335,0.4138337418720983,0.3800000000000008
2012-09-22,12.29,12.35,12.01,12.19,1990.0,2012,9,5,22,66.57098388774672,11.0626,7.159000000000001,0.4255749177087278,0.33999999999999986
2012-09-23,12.14,12.25,11.97,11.97,818.0,2012,9,6,23,61.579808100136056,11.086200000000002,7.19395,0.4123741304843396,0.27999999999999936
2012-09-24,12.11,12.11,11.79,11.99,1084.0,2012,9,0,24,61.85976632935603,11.1158,7.2292499999999995,0.3989276546762337,0.3200000000000003
2012-09-25,11.99,11.99,11.69,11.9,1523.0,2012,9,1,25,59.749838309276875,11.1396,7.2637,0.3766669952291295,0.3000000000000007
2012-09-26,11.9,12.18,11.56,11.75,3057.0,2012,9,2,26,56.3029744050215,11.1578,7.2978,0.3429679942921773,0.6199999999999992
2012-09-27,11.8,12.2,11.53,12.2,3038.0,2012,9,3,27,63.167686641148144,11.186799999999998,7.334100000000001,0.3485546118567626,0.6699999999999999
2012-09-28,12.2,12.38,11.84,12.22,3306.0,2012,9,4,28,63.44256989571982,11.211400000000001,7.3702000000000005,0.35055490069674633,0.5400000000000009
2012-09-29,12.21,12.28,11.53,12.28,2842.0,2012,9,5,29,64.30327349148692,11.237,7.406650000000001,0.35291347570588627,0.75
2012-09-30,12.28,12.28,12.12,12.28,584.0,2012,9,6,30,64.30327349148692,11.256200000000002,7.441549999999999,0.3507395561181088,0.16000000000000014
2012-10-01,12.2,12.28,12.17,12.22,173.0,2012,10,0,1,62.59412077631269,11.273,7.4763,0.34025298600098175,0.10999999999999943
2012-10-02,12.21,12.27,11.6,12.14,3151.0,2012,10,1,2,60.293006700605076,11.286,7.51005,0.32177771897473306,0.6699999999999999
2012-10-03,12.2,12.7,12.14,12.64,4634.0,2012,10,2,3,68.16920717956799,11.301000000000002,7.546950000000001,0.3435218520000394,0.5599999999999987
